gauge_id,p_mean,pet_mean,aridity,frac_snow,moisture_index,seasonality,high_prec_freq,high_prec_dur,low_prec_freq,low_prec_dur
GRDC_1159100,1.2135356664657593,7.500120162963867,6.180387087267771,0.0,-0.8516120910644531,0.2276073694229126,0.043394934976043804,1.6728232189973615,0.6885010266940452,7.620454545454545
GRDC_1159103,1.2378690242767334,7.521475315093994,6.076147934543131,0.0,-0.8490564823150635,0.23308831453323364,0.04360027378507871,1.6588541666666667,0.6864476386036961,7.626615969581749
GRDC_1159105,1.1088764667510986,7.503984451293945,6.767196055012239,0.0,-0.8647379279136658,0.2136855125427246,0.04353182751540041,1.7142857142857142,0.7040383299110199,8.010903426791277
GRDC_1159110,0.8057626485824585,6.257088661193848,7.765424064023889,0.0,-0.8329452872276306,0.3445585370063782,0.05886379192334018,1.3629160063391441,0.8626967830253252,10.322686322686323
GRDC_1159120,0.765613317489624,6.211441993713379,8.113027623500763,0.0,-0.8481864333152771,0.26256847381591797,0.057494866529774126,1.3636363636363635,0.8673511293634497,10.729889923793396
GRDC_1159125,0.6816576719284058,6.432577610015869,9.43666869004517,0.0,-0.8800956606864929,0.14391827583312988,0.05537303216974675,1.4168126094570928,0.8771389459274469,11.887755102040817
GRDC_1159130,0.6479485034942627,6.847301006317139,10.567662351855047,0.0,-0.8961317539215088,0.11230438947677612,0.056536618754277894,1.4697508896797153,0.8791238877481178,12.397683397683398
GRDC_1159131,0.7167669534683228,6.954397678375244,9.702453000552,0.0,-0.892439067363739,0.12624824047088623,0.05701574264202601,1.451219512195122,0.875564681724846,12.22944550669216
GRDC_1159290,1.7335829734802246,7.208791255950928,4.1583191380099,0.0,-0.7786862254142761,0.29791873693466187,0.04271047227926078,1.4511627906976745,0.634839151266256,6.1792138574283815
GRDC_1159300,1.7470232248306274,7.1663641929626465,4.102042887070045,0.0,-0.7756361961364746,0.3024376630783081,0.04284736481861739,1.4592074592074593,0.6340862422997947,6.192513368983957
GRDC_1159301,1.8070567846298218,7.113595008850098,3.9365641795851634,0.0,-0.7662477493286133,0.3156595826148987,0.042231348391512664,1.431554524361949,0.6293634496919918,6.187752355316285
GRDC_1159302,2.180722713470459,6.440807342529297,2.953519630324402,0.0,-0.6852067112922668,0.3661922216415405,0.04661190965092402,1.3954918032786885,0.628062970568104,5.344205008736168
GRDC_1159304,1.926618218421936,7.060256481170654,3.6645851335059025,0.0,-0.7492923736572266,0.3496711254119873,0.041204654346338125,1.419811320754717,0.62217659137577,6.068090787716956
GRDC_1159305,1.1862112283706665,6.912942886352539,5.827750337389647,0.0,-0.830964982509613,0.165760338306427,0.06262833675564682,1.4663461538461537,0.8088980150581794,8.334273624823695
GRDC_1159310,1.7267837524414062,6.602187633514404,3.8234015256281673,0.0,-0.7524816393852234,0.3027702569961548,0.06557152635181383,1.4026354319180088,0.7516084873374401,6.786773794808405
GRDC_1159320,1.6698284149169922,7.398088455200195,4.430448295831615,0.0,-0.7829098701477051,0.26618248224258423,0.06324435318275154,1.423728813559322,0.7555099247091034,7.026098026734564
GRDC_1159321,1.7975600957870483,7.62978458404541,4.244522673777293,0.0,-0.774324893951416,0.2951486110687256,0.0647501711156742,1.3850658857979503,0.7464065708418891,6.828428303068253
GRDC_1159325,1.7004706859588623,7.833223342895508,4.606503015650932,0.0,-0.7914498448371887,0.28668826818466187,0.06522929500342231,1.4097633136094674,0.7594113620807666,7.06687898089172
GRDC_1159330,1.5689183473587036,7.631747245788574,4.864336795242869,0.0,-0.8038381934165955,0.24347668886184692,0.061806981519507184,1.4588045234248788,0.7524298425735797,7.217990807616546
GRDC_1159333,1.9426137208938599,7.1447601318359375,3.6779108759452193,0.0,-0.7439075112342834,0.3336103558540344,0.06591375770020534,1.4017467248908297,0.7337440109514032,6.57265481299816
GRDC_1159335,1.6272612810134888,7.572485446929932,4.653515409777123,0.0,-0.7967603206634521,0.26420336961746216,0.06358658453114305,1.4492979719188768,0.7485968514715948,7.033440514469453
GRDC_1159337,1.8488940000534058,7.194911956787109,3.891468065004961,0.0,-0.7578898072242737,0.31707000732421875,0.06557152635181383,1.4255952380952381,0.7373716632443532,6.670588235294118
