q_sim,q_obs
0.21261155481009578,0.28
0.20991748939896657,0.28
0.20592466710865046,0.27
0.20459402572737953,0.25
0.22174406439072092,0.26
0.21884788288606496,0.24
0.21199330825597024,0.24
0.20949094136641513,0.24
0.20181159205390375,0.25
0.19088267420138139,0.25
0.19632653687824939,0.25
0.2523003087024676,0.38
0.2778701153652181,0.39
0.2805923340806012,0.28
0.2707742335052393,0.26
0.25633511945731596,0.25
0.25929072559063054,0.25
0.2784895859075937,0.3
0.3164193523456885,0.39
0.3304466614513418,0.31
0.34851932240408307,0.34
0.3574147461970767,0.34
0.3548134715978423,0.29
0.34101001293968985,0.26
0.3226734152049847,0.25
0.3190684105355039,0.25
0.3136585782839848,0.25
0.3305486959108205,0.25
0.36683345353171937,0.23
0.9852720453855383,1.16
0.6194268504418348,0.71
0.5685666768424027,0.39
0.5801788491329178,0.34
0.5940841877547612,0.34
0.5871645798872677,0.32
0.6228441822888855,0.31
0.6544102181039769,0.39
0.6510508585534288,0.34
0.6313778387101785,0.33
0.6339021785001216,0.33
0.6031344044216002,0.32
0.5699460991965608,0.31
0.5381872990784948,0.3
0.5081599938624229,0.33
0.5717943784250906,0.37
0.6552648994737439,0.57
0.6947670474946234,0.49
0.7250207579779054,0.4
0.7138125158268721,0.38
0.7057584494066018,0.36
0.6843400807944731,0.35
0.6630286327383231,0.33
0.636908179597872,0.32
0.6026626091530835,0.32
0.5691638352282853,0.32
0.5374163030405971,0.31
0.532555805797251,0.32
0.5059326703480693,0.31
0.47801584627171056,0.3
0.4513722577869358,0.3
0.4261879732808474,0.29
0.5622782698132628,0.47
0.6409965093491633,1.14
0.6640212037668514,0.48
0.6693859633458712,0.4
0.7042012556232067,0.56
0.7325502845565244,0.48
0.6998713754105439,0.41
0.6619875908389954,0.39
0.6251693449047131,0.38
0.5902958354480058,0.37
0.557357709381017,0.35
0.5262565780313438,0.35
0.4968908359713834,0.35
0.4691637293948454,0.35
0.44298382802625874,0.33
0.41826479663348515,0.33
0.3949251169728445,0.33
0.37288781956104594,0.32
0.35208022989972165,0.31
0.3324337288146405,0.31
0.3381764686435574,0.31
0.40259295595703803,0.33
0.473857176286109,0.38
0.4901948498109675,0.41
0.5128378784939676,0.38
0.5177972064977573,0.36
0.5077655030093323,0.33
0.4816650145279139,0.31
0.5312730115516168,0.32
0.6758270084371979,0.41
1.6649890039673134,3.85
1.2281375006220985,1.54
1.013839308294871,1.27
0.9831226397497441,0.99
0.9820079466387743,0.81
0.9616562815322478,0.73
0.9594402769245051,0.61
0.9515656937541361,0.55
0.915577734127834,0.55
0.8766948837932942,0.52
0.8292316942351562,0.49
0.7831066013550323,0.47
0.8138416801833593,0.49
0.8047660997713196,0.51
0.76413765959452,0.48
0.8416166214675671,0.49
0.809432492493934,0.52
0.7657686203163394,0.46
0.7231823522341818,0.45
0.7142411681203492,0.45
1.0902686664963945,0.66
4.60222421367677,8.09
4.239067089660004,5.57
3.243352212653788,2.77
1.5002194166038323,2.02
1.2077545728411356,1.47
1.1153129951743899,1.25
1.1203129517947576,1.13
1.142604844768017,1.02
1.1189843942824036,0.93
1.0675886476591163,0.86
1.0106542720176082,0.83
0.9573378833330886,0.81
0.9806368093536746,0.82
1.0266278437859349,0.94
0.995863312764579,0.78
0.9731162009603989,0.77
1.020279834826218,0.81
1.2082475830848125,1.34
1.1473874742225292,1.14
1.2178275780696453,1.08
1.2606316388385388,1.03
1.3342305334134243,1.0
1.332159926580928,1.05
1.3102817926841555,0.93
1.3353765041467056,1.07
1.3570223729594968,1.1
1.3460167663598024,1.16
1.3424634839924878,1.03
1.2889772535107014,0.92
1.2246272940256488,0.85
1.1631752128323933,0.83
1.1425406380550587,0.8
1.1662982878966592,0.88
1.1372873035056263,0.75
1.171011960916694,0.88
1.2962990409165156,0.89
1.273564679414349,0.98
1.2680387365810448,0.86
1.3499296404056533,0.99
1.3790965633362273,1.04
1.3508783585782278,0.93
1.2990950746181968,0.86
1.2393233766122143,0.83
1.1747772483116201,0.79
1.126984185944866,0.77
1.0733215922137809,0.74
1.015718121657253,0.69
0.9857061409601656,0.68
0.9996590078692198,0.68
1.2357906580637632,0.76
1.1338949029478163,0.83
1.0911721072359537,0.66
1.044885003563385,0.63
1.0061704910237965,0.61
0.9575183913700355,0.6
0.9068158960403843,0.59
0.8599292553724813,0.59
0.8165241619843727,0.57
0.7736166122199575,0.55
0.732336614868576,0.55
0.6978414093475114,0.55
0.7040650458171397,0.56
0.7028193151676082,0.55
0.6679005042435032,0.53
0.6389497558081387,0.51
0.6906868093300672,0.59
0.6947332396124846,0.53
0.6789616988609057,0.49
0.7060016056298677,0.52
0.761704244643232,0.56
0.8575408898155488,0.67
0.8713022760753711,0.6
0.8862033961142636,0.53
0.87209525626193,0.56
0.8560245940876197,0.51
0.82783386466869,0.51
0.7901207518112391,0.46
0.8558458204008018,0.49
2.2673450633942025,1.17
2.4792793312081116,1.46
1.8419784093057439,1.9
1.900988736200014,1.09
1.4106668332857093,1.19
1.328349180165523,0.88
1.312014263007471,0.74
1.2781027200368464,0.73
1.2323686359419204,0.62
1.1823073051726904,0.62
1.1346157348624186,0.56
1.0816704774265737,0.55
1.026055318075616,0.57
0.9744396210006712,0.51
0.9227242671642897,0.5
0.8735508808510086,0.48
0.8257569525715094,0.47
0.7804243217661683,0.45
0.7372442002342288,0.44
0.7087746830996606,0.44
0.7279877261891808,0.71
0.7641139282184489,0.84
0.7352035020769557,0.46
0.702410467837614,0.44
0.6876296817114225,0.43
0.6827511867821294,0.42
0.6877713358298014,0.43
0.6954678360439382,0.41
0.6698571816908363,0.41
0.6336842083090374,0.4
0.6173528459747283,0.4
0.6632235230910849,0.47
0.6639717750939055,0.44
0.7513507922810043,0.43
0.8290774507641345,3.03
0.802767709664653,0.51
0.7625486527466531,0.42
0.7170556207041648,0.39
0.680258858261267,0.38
0.644590321192849,0.37
0.6405769434031231,0.37
0.6494075164249189,3.76
0.6854635829003011,0.59
0.6736327718224435,0.5
0.6439130350901014,0.43
0.620320874309729,0.41
0.5909678766924666,0.4
0.5803075259445769,0.42
0.5624239159127529,0.41
0.5602309438697692,0.6
0.5314043017175367,0.39
0.5005684496040056,0.37
0.47152873526476236,0.37
0.44513121994522503,0.37
0.42063002913691877,0.37
0.3986668116164502,0.36
0.38016926842820653,0.35
0.36335503123990853,0.33
0.35650075371881645,0.36
0.34246161482771625,0.34
0.3250384863608704,0.33
0.3093005178948361,0.34
0.29257976504872546,0.32
0.29644175699339287,0.31
0.304972160379401,0.48
0.29441848020959127,0.33
0.2943957821540713,0.36
0.3070175967292284,0.37
0.30059447066325556,0.37
0.2890876335055772,0.36
0.28310964833187235,0.35
0.2790239125181607,0.46
0.2928596488808257,0.4
0.2822977153185788,0.38
0.2750380372133694,0.37
0.26533381381107196,0.37
0.2936681791145125,0.43
0.3421869448657266,0.67
0.3504076905321441,0.77
0.34665832368933097,0.47
0.3558189123511427,0.47
0.3647673583621886,0.52
0.36248975285831847,0.37
0.35173073749289835,0.34
0.35072512803507566,0.47
0.3377513965564128,0.41
0.32847712478694796,0.48
0.3305309558401616,0.34
0.35079744518571704,0.59
0.3412118447956781,0.35
0.33213518762807565,0.35
0.370334038562146,0.48
0.38085321656163573,0.38
0.4300120778952898,0.71
0.5310303268185956,0.98
0.5618120049672248,1.09
0.5909499221278854,1.12
0.575486399977857,1.05
0.5494618927473847,0.78
0.5298122259850776,0.7
0.5291081571570833,0.57
0.5113948307283835,0.47
0.4891760029935639,0.47
0.46474098045883844,0.47
0.44386699404345187,0.47
0.4194278071781743,0.47
0.3964481724182348,0.47
0.3763167511863432,0.45
0.3587936262664788,0.44
0.3411203598793975,0.44
0.32404725824914143,0.44
0.3082302129562709,0.46
0.2980117832053444,0.4
0.29246492334678575,0.4
0.2962257521862473,0.4
0.30038139123809304,0.4
0.2930557848277128,0.4
0.28148896447789606,0.39
0.26724792961022614,0.38
0.2534555323327278,0.38
0.24200962841305967,0.37
0.23005778650698044,0.37
0.2606589277064112,0.37
0.31403286499984234,0.78
0.31689153434269973,0.41
0.3166384456271564,0.38
0.3084122822266221,0.37
0.30263143792378916,0.37
0.3129316787860019,0.39
0.3833983299089168,0.43
0.7958038415429184,2.18
0.5889226623594277,1.69
0.5467958858610026,0.71
0.5413934339049289,0.59
0.5285268886071924,0.53
0.5037769371231481,0.48
0.4776047359416134,0.47
0.45533219787807094,0.46
0.4328240277101908,0.45
0.4170652050997804,0.42
0.4184573109700131,0.41
0.40940782414188204,0.41
0.3884996427608967,0.41
0.3672812057833918,0.4
0.34760743821683115,0.4
0.3324565598397062,0.4
0.3289862056991063,0.4
0.32715489024828037,0.4
0.34049662386810087,0.5
0.3316055470575436,0.4
0.4106984769574022,0.45
0.47809116236116717,2.57
0.4694771393971781,0.82
0.44788388760394454,0.62
0.45230021768480505,0.57
0.4609034277510288,0.52
0.46189952944213986,0.57
0.4550851174559458,0.5
0.43952700064374356,0.5
0.41915441246641283,0.49
0.39866444270100126,0.47
0.38688372299343876,0.48
0.382763406047835,0.46
0.3734596774364811,0.45
0.3627890183142363,0.44
0.3483876932427188,0.44
0.33768072436577296,0.44
0.33450924927617254,0.45
0.32648232199924415,0.43
0.3772039241772628,0.47
0.40221919517211197,0.52
0.5040573509620346,0.57
0.5559169355796133,0.72
0.5446192462823156,0.59
0.52635112543877,0.54
0.5304625706293385,0.53
0.5233177086709917,0.53
0.52198269987006,0.48
0.5355275116812958,0.47
0.6419810708488958,0.78
0.7045745436630365,0.99
0.7255243973076276,0.74
0.7223610279504009,0.72
0.7069573056932749,0.63
0.6829856854788231,0.57
0.6567502901571346,0.55
0.6298790361206376,0.53
0.6134861281828631,0.56
0.593700918000997,0.5
0.5620898886234171,0.5
0.5400825447836703,0.49
0.5237932383575556,0.49
0.6261721245801767,0.65
0.6932576439071558,0.98
0.7772142958822406,1.01
0.7848678482636413,0.84
0.7763908550175694,0.75
0.7815736060993161,0.67
0.7715561696015667,0.61
0.7710378722678968,0.57
0.7766559948944358,0.7
0.7569412899494203,0.6
0.7242026606325626,0.58
0.6912770867890565,0.56
0.6747686991011553,0.56
0.6619800510139036,0.61
0.6356216982987803,0.56
0.6059914055125024,0.54
0.5799772790245469,0.53
0.5582449980116445,0.51
0.5322380294262952,0.51
0.5080858120038979,0.5
0.48477846406099045,0.49
0.47277919359532816,0.48
0.4539552970841262,0.47
0.4325290014245337,0.48
0.4363942534549814,0.49
0.4375362408812951,0.52
0.43088802962904593,0.48
0.420929792337416,0.49
0.562440469326484,0.72
0.721883638282979,0.99
0.7218593468343345,1.0
0.7350536980467597,0.8
0.7789777444564162,0.71
1.1013487092642271,0.89
0.9603813698251147,0.92
0.9978523231697682,0.83
1.1737092995962608,0.97
1.0994059436303594,0.87
1.1178982974529197,0.83
1.126124666398225,0.86
1.1046464699333431,0.76
1.0645034002136344,0.72
1.0355876614517683,0.68
1.0156603490231668,0.67
1.007001254047526,0.69
1.9350518287876584,0.78
2.2869935237659043,1.5
1.9408853856162265,1.13
1.3982402233029085,1.32
1.314835537595421,1.04
1.2853347759458433,0.95
1.2190337159580054,0.92
1.1515628157855586,0.81
1.0873574139568158,0.76
1.0610702322145424,0.76
1.5625502383671104,0.85
2.3178946837633045,1.61
1.4550002318996837,1.25
1.3232849675624903,1.06
1.3030496820589335,0.97
1.2730594341788932,0.92
1.2316199183044638,0.87
1.1914956630191837,0.83
1.1934144588878501,0.84
1.2474922171205325,0.86
1.9057243215774837,1.01
2.193385570866059,1.34
1.5604818945684242,1.33
1.5036439315050363,1.1
2.613471628823194,1.33
3.309829620198394,2.33
2.7011137625105137,1.69
4.022455832207671,1.53
3.6184061293930343,2.75
2.097588702925348,1.52
1.8160780097729496,1.3
1.7249855857876781,1.18
1.6650199253642706,1.11
1.589443463941266,1.0
1.5109755496550719,0.97
1.4473345356184186,0.91
1.3952033090422349,0.86
1.4099965186659476,0.91
1.8709274850228859,0.97
3.4748207931552386,1.64
4.469972208875864,2.01
4.4871948374123125,3.07
3.8024334845133922,3.27
2.935778836045965,2.73
2.895630834551591,3.4
2.0061262701482843,2.38
1.8676843707300559,2.05
1.832535358337972,1.86
1.8434483154018952,1.92
1.837761576968423,1.71
1.8195478916636019,1.59
1.7976226386535978,1.58
1.7185199932968527,1.46
1.6298339332720606,1.43
1.544567802182972,1.38
1.4893223201103312,1.32
1.4131545033362019,1.29
1.3613420022104918,1.24
1.4484306770601767,1.23
2.111172174080584,1.3
1.8628943509872573,1.53
1.6061212630027573,1.36
1.5429300709627027,1.23
2.298956439498235,1.35
3.213074293542528,2.18
3.940665087266936,2.94
2.6495261762184974,2.28
1.8532476453998852,1.81
1.6731412031212753,1.65
1.5755359554562332,1.55
1.5168013400932239,1.47
1.4537570486198117,1.4
1.4262757639518564,1.34
1.3671256059342525,1.24
1.298958908817458,1.24
1.241269186014266,1.22
1.2075884928336051,1.18
1.1442321566624727,1.15
1.085958039141539,1.11
1.047870053430294,1.08
0.9952248040450307,1.05
0.9458986350868357,1.04
0.9065591368669329,1.01
0.8651076704042355,0.99
0.8206585627809345,0.98
0.7811756915336863,0.94
0.7437789024667637,0.9
0.7054310063407102,0.87
0.6697565877964284,0.86
0.6420650251988546,0.85
0.6212183866286843,0.85
0.5893398120966238,0.81
0.5624003513916803,0.79
0.5319969754642346,0.78
0.5044117173096512,0.76
0.4824659985782703,0.74
0.48288828344135,0.74
0.46301353778953297,0.72
0.4386278210630708,0.69
0.41790459704719624,0.69
0.399162909584888,0.68
0.3887943906463225,0.65
0.3679703606059124,0.63
0.3479993133414506,0.6
0.32922208165966893,0.59
0.31410531169432476,0.59
0.30626242600296705,0.59
0.3349298295046851,0.58
0.3246886864007822,0.57
0.423082289847658,0.57
0.6507004918326932,0.83
1.2998564416916718,1.39
0.8093172637972752,0.87
0.7633948753195122,0.62
0.7532537335268974,0.66
0.7249169586959678,0.56
1.2207530768763761,0.85
0.9820879757615508,1.07
0.9529265908223563,0.69
1.0360783224862202,0.87
1.0159446400803893,0.64
0.9733580201397285,0.58
0.920610044451569,0.55
0.8821412876368322,0.54
0.8676459037767681,0.57
0.8585031550698624,0.64
0.8227633643826507,0.52
0.7906653445575278,0.5
0.7629540097591215,0.49
0.7988246539298071,0.58
1.3636614145121815,0.68
1.641608172491551,1.7
1.102764352190317,1.07
1.0083669277838017,0.64
1.415618173073943,0.89
1.3318619305471215,2.23
1.2020056805012815,1.32
1.1514607512293704,0.81
1.1013861434266048,0.71
1.0582584157801904,0.69
1.0086558170795454,0.63
0.966652172134106,0.58
0.9470691386626542,0.78
0.9371452550422805,0.63
0.9236171912551643,0.73
0.9143332036530525,0.57
0.8767356635194864,0.56
0.8463338876474041,0.54
0.8913863477223951,0.59
0.860852448909575,0.55
0.8311882024320341,0.5
0.8621626169067054,0.66
0.8298371901485849,0.79
0.8216653052083529,0.52
0.8482469901912726,0.56
0.8298207615086974,0.53
0.827120595969347,0.61
0.7954601869413473,0.53
0.7822087443676514,0.5
0.8071274012410571,0.55
0.8038555620733561,0.51
0.8342601567930378,0.65
0.8301013665353086,0.59
0.824665989604092,0.55
0.8041888132743529,0.5
0.8181244978509772,0.6
0.8816316364431707,0.65
0.9458593729449333,1.21
1.0127113608625524,0.91
1.0176286467456006,1.17
0.9738976672460826,0.74
0.9491304792795671,0.64
0.9775278866396242,0.86
0.9673452766654045,0.77
0.9387215114235994,0.81
0.9110028187992989,0.65
0.8802847812527512,0.59
0.8350658520100049,0.57
0.7910331128316708,0.62
0.7503856230109692,0.53
0.7376009772922498,0.51
0.7186298351918496,0.59
0.7206679988400482,0.59
0.7073809649120636,0.79
0.7396934897610955,0.62
0.7170435168654207,0.56
0.7038866469545203,0.5
0.6993152692656014,0.62
0.6658667455203466,0.5
0.6315856356243339,0.46
0.6061006145937685,0.41
0.605095560420438,0.44
0.6469945622011184,0.53
0.6290205953162954,0.57
0.5996551323177041,0.44
0.5686650128809426,0.44
0.5497457579045342,0.45
0.5326735469020021,0.45
0.505526781942212,0.41
0.4780841037787229,0.4
0.4522585046140406,0.41
0.7042922626722113,1.13
1.3221739140072266,1.42
1.155830277757328,0.98
0.9350503336835568,1.21
0.8804577538162525,0.97
0.8602468881242294,0.74
0.8752725479919198,1.16
0.8477408000803361,0.72
0.8266288174980458,0.63
0.8068603381074634,0.59
0.7693852112274504,0.55
0.7314704400975022,0.55
0.6977589921535868,0.52
0.6713694034667563,0.54
0.659712581538709,0.51
0.6344776041400876,0.51
0.6061969598995399,0.48
0.5756066717475731,0.47
0.5476101713262016,0.45
0.5207378796590139,0.44
0.4995522802878282,0.45
0.47827709024947873,0.44
0.46272012072246177,0.44
0.44014697474574327,0.43
0.4421688935322792,0.43
0.44035003021196234,0.44
0.4665205305932255,0.44
0.5491354670533325,0.77
0.5427611232770082,0.58
0.5224997801904729,0.45
0.5256312063110572,0.44
0.5233028971696642,0.44
0.5204396104905004,0.44
0.5133660971965411,0.44
0.522464061662258,0.45
0.5143548767374977,0.51
0.497055617346676,0.41
0.4720877412361735,0.39
0.4482029900403695,0.37
0.42838800122692394,0.38
0.4065325174712123,0.37
0.39820964929996083,0.37
0.43994135442940097,0.54
0.43118981207509105,0.38
0.4123889463068766,0.37
0.3916279455525604,0.37
0.3728713830330263,0.37
0.35595603777319434,0.35
0.343697809261274,0.36
0.34001433450474045,0.41
0.34211061709979856,0.37
0.4259835072455573,0.65
0.4330546577585983,0.46
0.422704701204614,0.41
0.4024753936788411,0.37
0.385780560589808,0.34
0.38683469887046157,0.38
0.3952176632303318,0.42
0.3912815308991704,0.41
0.3934393751538695,0.44
0.37727740513486974,0.38
0.3592161704214795,0.36
0.3410112435166527,0.36
0.32917031624877946,0.36
0.3175983033164415,0.35
0.3029459509260685,0.35
0.29993703842453917,0.35
0.2924647410399014,0.35
0.27703504094994036,0.35
0.26333957607226355,0.34
0.2521692583690377,0.34
0.24533322186115136,0.34
0.23673014493590405,0.35
0.22742650384025415,0.34
0.21815539480833043,0.33
0.2266429101465726,0.33
0.22364204986283268,0.33
0.21932194953686723,0.33
0.2182913612373147,0.33
0.21652614782355986,0.32
0.21328294770147424,0.32
0.2103547714569185,0.32
0.20772760507454946,0.32
0.20516928570115334,0.32
0.2107497217973652,0.36
0.21927344477323332,0.32
0.2148988446550388,0.32
0.22266118172296204,0.32
0.23219653921840666,0.31
0.23099181408518316,0.31
0.23002071050243914,0.31
0.2338066424843192,0.34
0.2949458099075665,0.35
0.3713678150268357,0.47
0.4327756485928548,0.62
0.770408878199895,0.78
0.9507143172621673,1.45
0.7388250662613602,0.85
0.7471348399212081,0.63
0.8241233164836855,1.4
0.8171677537308066,0.81
0.7983113910002595,0.58
0.7813652850356967,0.53
0.7551927056751739,0.51
0.7226667703242031,0.51
0.7015797351223636,0.49
0.6984044011781745,0.47
0.6907864702592442,0.47
0.7777231234986522,0.67
0.7828111188971243,0.66
0.8112481155885134,0.6
0.8272092890425554,0.81
0.8145828542729019,0.8
0.7901879718617518,0.66
0.7994817992575209,0.6
0.8415625922061578,0.88
0.8583784111237263,0.72
0.9072887543198813,0.68
1.2603235503326669,1.46
1.1325181374522544,1.75
1.1265620096148368,1.25
1.268201630820925,1.14
1.8418830297535511,2.45
1.4286525789735807,1.7
1.4060084405666227,1.73
1.4731782921324994,1.66
1.5212281750426913,1.69
1.4916979024297912,1.41
1.4384420766608361,1.18
1.3723498534193603,1.06
1.3006504871402185,0.96
1.2350979266974647,0.87
1.1699148661823189,0.84
1.1050737704891975,0.79
1.0434537521102645,0.74
0.9852320248043673,0.73
0.9302552868380891,0.72
0.8783459572557091,0.69
0.8293331977401456,0.68
0.7830554062579821,0.65
0.7393599710337757,0.64
0.6981027937237154,0.64
0.6828819872171316,0.62
0.6635092809313154,0.61
0.6861140588077139,0.61
0.6899125778749248,0.68
0.6692724151529111,0.62
0.6499075989367924,0.6
0.6161265355172225,0.59
0.5943204053391394,0.59
0.5747008579950308,0.57
0.639143611979586,0.67
0.7812347134937601,1.62
0.8141709873720543,1.32
0.823093915753231,1.13
0.8428995370454035,0.94
0.8334850764144186,0.9
0.8094922557519921,0.86
0.819056734619606,0.83
0.8145013329647728,0.75
0.7931279125974569,0.74
0.7610049932501189,0.71
0.7637603150417268,0.81
0.8261147390530331,0.73
1.0870614616010466,1.27
0.993425015570051,0.99
0.9734855935093283,0.87
0.9724132702647972,0.83
0.9677921513284886,0.86
0.9405517429067481,0.75
0.9053616314691867,0.73
0.8611432124943033,0.72
0.8230943584845027,0.68
0.8030318238964503,0.68
0.78404658372433,0.66
0.7583301650379111,0.66
0.766981103406407,0.65
0.785035338140206,0.69
1.3248759940667032,0.91
1.031840586803726,1.38
0.9548160668500405,0.92
0.9388219346573441,0.86
0.9943653892938895,0.83
1.0560502309538375,1.15
1.067427044554599,1.03
1.0292154236267446,0.9
0.980388199103155,0.85
0.9336239121958355,0.8
0.8886725732438585,0.77
0.8472047986974598,0.74
0.8063011077310195,0.73
0.7882577496662605,0.7
0.7804048154432257,0.69
0.7385922195768926,0.67
0.6972184616929525,0.63
0.6601129328837193,0.64
0.6324770621697593,0.64
0.6641436054961074,0.64
0.7208153324030614,0.71
0.7130439871813327,0.64
0.6937029654579511,0.6
0.6587011947221146,0.6
0.6589346234236396,0.59
0.7002651485570323,0.6
0.7745603133890036,0.74
0.8575620891415832,0.59
4.339575830451287,3.52
5.239684137762205,9.83
4.871181860244892,4.56
3.3100878998234573,3.35
2.4625390922389716,2.85
1.5155763569818848,2.03
1.3411035356511611,1.71
1.3136025234691093,1.56
1.3081703103963311,1.49
1.2891046780353324,1.37
1.2652198405327018,1.33
1.664207503189873,1.31
1.843034988897255,2.27
2.2919164788350406,1.68
8.0840144900537,6.64
3.6141905501325304,4.45
3.3731305725683445,2.87
3.6653686711086957,4.12
2.3216050769481864,2.56
1.9067828487797023,2.23
1.8765620060757104,2.05
3.910877968216434,3.63
3.7539290584121336,4.22
3.0027778027760994,3.24
2.2362984793720506,2.53
2.077183595257143,2.39
2.26181371158715,2.45
2.2413872717974535,2.41
2.102854510068709,2.13
2.0432954074140657,2.04
1.9374752208879105,1.92
1.913353025244615,1.84
1.8470807313822803,1.73
1.838743730603697,1.68
1.8382960797918064,1.62
1.8551093234931546,1.62
1.8971389783507124,1.65
1.9112229000573686,1.63
1.8722095595210297,1.6
1.8145013547382478,1.54
2.3058633733359204,1.76
2.682455943481218,1.96
3.299780630286167,2.58
2.3757821596029847,3.38
2.015785535424797,2.0
1.961019379170591,1.84
1.9804809425006455,1.76
3.9874412359883156,3.78
3.5824309146785627,4.26
2.577488980938801,2.51
3.7640160451597384,3.46
2.6237813430273227,2.83
2.3429056250435734,2.32
2.940463795865848,2.36
2.328957858782292,2.14
2.1757064939412207,1.94
2.1027498890329426,1.87
2.0215884883329234,1.76
1.9221982275867222,1.75
1.9174609594230339,1.75
1.9011543108631461,1.75
1.8865536961140892,1.76
1.8266854077200574,1.78
1.7453732838378726,1.51
1.657185210735248,1.36
1.5685740431955086,1.31
1.4871746522270355,1.28
1.4099867699983186,1.23
1.3336922984754997,1.19
1.2618216427486424,1.17
1.1944243129525745,1.13
1.1297364812098551,1.1
1.0692744320663814,1.04
1.0117603003622317,1.03
0.9574964669016641,1.0
0.9089509157958139,0.98
0.8834770081086056,0.98
0.8626021424548294,0.97
0.8675105345348983,0.92
0.9252242729466527,0.94
0.9406437511587901,1.01
0.9096418324250541,0.85
0.9081017082364397,0.85
0.8956570739414724,0.83
0.8587325499321068,0.79
0.8210010700658393,0.79
0.79329619516686,0.78
0.7718779688043678,0.75
0.7377062543386944,0.73
0.709142551186722,0.71
0.7432178752893335,0.69
0.8561942406241038,1.1
0.9176077076579806,1.08
0.8896745034876954,0.77
0.8769479147782391,0.69
0.9681739723952911,1.33
0.986695243422597,0.7
1.0451504154622906,1.02
1.0154656282143457,0.72
1.015249716832807,0.65
0.9774041663454195,0.79
0.9290266156578599,0.69
0.8872388594591682,0.63
0.8548950028458966,0.6
0.8585826320411427,0.6
0.8395143966167029,0.66
0.8022137017902389,0.58
0.7900677714006809,0.6
0.7723439154286764,0.66
0.7598039388490309,0.59
0.725414961353136,0.57
0.6936773167985335,0.55
0.6813380547357185,0.54
0.6562710257434056,0.51
0.6288021795274493,0.5
0.6213444613569219,0.5
0.6173579778551388,0.49
0.6510959616072705,0.64
0.6263344684374922,0.61
0.607815495070405,0.46
0.6010137695840703,0.46
0.5787015898134684,0.47
0.5609712399273022,0.46
0.5319726887008657,0.44
0.5097725724103892,0.81
0.5481727641516837,0.61
0.5317759160329592,0.5
0.5035624718821494,0.45
0.49938586090192494,0.45
0.4825250389694199,0.46
0.4706948393163617,0.43
0.45646945985850507,0.43
0.43388399659947735,0.42
0.43738659267366753,0.49
0.4431323313216939,0.45
0.4359878333775195,0.44
0.4174431041681511,0.42
0.39704982856103305,0.4
0.39860042983261,0.4
0.4203037046301701,0.46
0.4182440627592084,0.41
0.4068259030242415,0.39
0.38675453733607,0.39
0.371430355307346,0.39
0.3727514650178051,0.41
0.36026594075908863,0.4
0.3420062162703255,0.37
0.33400507000650237,0.37
0.33508559778095726,0.63
0.3230651974813329,0.48
0.3062109723603519,0.36
0.3037186834987147,0.37
0.29277838000854656,0.36
0.28013258982372957,0.41
0.2787018888931442,0.36
0.27825562309162005,0.35
0.291916624619931,0.35
0.33784825928156414,0.91
0.3295052697311443,0.41
0.3130787531143987,0.35
0.30068505988878513,0.35
0.309557097970745,0.37
0.3058951998212039,0.35
0.29457620070364654,0.34
0.32273991204993135,0.5
0.38840386806015675,0.68
0.3818823775715369,0.38
0.37171213309666395,0.34
0.4443943457628893,0.7
0.4405645612248081,0.39
0.4191106523720315,0.34
0.4029612038568006,0.34
0.39840901644408133,0.39
0.3840425046178764,0.41
0.36643531627156695,0.34
0.3576446401933223,0.33
0.35024519609788385,0.44
0.3380390396110634,0.33
0.3318759332434939,0.33
0.31991314004954496,0.32
0.30542577634510487,0.32
0.29821173722060934,0.32
0.29734001774415453,0.32
0.28373237921208605,0.31
0.269347607572904,0.3
0.30677581309395163,0.82
0.3027258386040309,0.36
0.3096887381129066,0.38
0.3502593875629168,0.5
0.34737325591860585,0.38
0.35887500735205274,0.34
0.3579724950717704,0.39
0.34343123745347914,0.32
0.32517290662111104,0.32
0.3173941311325152,0.33
0.3091818665948063,0.33
0.32107678923022154,0.32
0.36184625385009805,0.41
0.3515632729467559,0.33
0.3373921598534853,0.31
0.32529411110571893,0.31
0.31356317806619705,0.3
0.2983647538867414,0.31
0.2827802615441678,0.3
0.2699513079263471,0.29
0.25791365715672604,0.3
0.24915146105980734,0.32
0.245918714462875,0.31
0.2392950286266495,0.3
0.23162423463679602,0.3
0.21965657215461876,0.29
0.2079167109321004,0.29
0.1972423941469972,0.29
0.19185207549551195,0.29
0.21266299448610762,0.32
0.27266351567013086,0.43
0.2762694868983346,0.43
0.27306229467223764,0.32
0.26958964476565284,0.33
0.2611292214724015,0.3
0.26672160586706245,0.35
0.2676995242537023,0.34
0.26014535803775984,0.3
0.25748899974361883,0.3
0.2521665005193306,0.29
0.2420660077168477,0.29
0.23105461061895258,0.29
0.22302661033851234,0.28
0.22564803964500885,0.28
0.25732886467993316,0.28
0.35388914596177823,0.84
0.3576099290256741,0.49
0.34276371459090044,0.32
0.3267751073390163,0.3
0.31207246536620037,0.3
0.31056841854747597,0.32
0.3794262724500125,0.4
0.3769714705906836,0.35
0.36088244073426023,0.3
0.34492309257634646,0.3
0.3306952421382991,0.29
0.3605992302043387,0.35
0.38598701659258977,0.39
0.43144552756912463,0.37
0.49266850140033597,0.57
0.4884909000802023,0.42
0.4697347581886425,0.35
0.45589655014887026,0.33
0.436101684062118,0.32
0.41965182041738136,0.32
0.4018615817618749,0.3
0.38837615586827906,0.3
