gauge_id,gauge_lat,gauge_lon,gauge_name,country,area
camelsde_411100,52.28062993,13.64899519,Senzig,Germany,47.522666565741496
camelsde_411110,52.38461407,13.45267041,Kleinziethen 2,Germany,7.831647621
camelsde_411150,52.13764053,13.36678769,Sperenberg 2,Germany,23.491585358867617
camelsde_411170,52.16583702,13.9912963,Forsthaus Grubenmühle,Germany,6.404945598431823
camelsde_411180,52.60433583,13.52369228,Lindenberg 2,Germany,28.04175828901076
camelsde_411200,52.12650868,13.20180235,"Woltersdorf I, Wehr OP",Germany,430.5269185
camelsde_411220,52.36277279,13.11630357,Babelsberg-Drewitz,Germany,1787.661166845114
camelsde_411230,52.12692634,13.21567929,Woltersdorf II,Germany,202.8515394947907
camelsde_411240,52.34675557,13.12288691,"Burgfischerei, Wehr OP",Germany,1752.1985084675127
camelsde_411270,52.16324391,13.08273421,"Dobbrikow, Hammerbrücke",Germany,87.39802508
camelsde_411280,52.17379727,12.7323619,Trebitz,Germany,238.27315157973925
camelsde_411290,52.26514416,12.62147363,Golzow,Germany,463.4297654
camelsde_411300,52.27603213,12.60049839,"Golzow, Brücke",Germany,470.6532471
camelsde_411310,52.0551823,12.62449167,"Rädigke, Venturi",Germany,84.90995764
camelsde_411320,52.37233484,12.54634077,Göttin,Germany,513.0656263
camelsde_411330,52.18898242,12.63783253,"Fredersdorf, Brücke",Germany,43.30916106725364
camelsde_411340,52.2371699,13.12889176,"Blankensee, Wehr OP",Germany,770.43048
camelsde_411350,52.23726804,13.1288437,"Blankensee, Wehr UP",Germany,770.43048
camelsde_411390,52.33964082,12.4802799,Görisgräben,Germany,330.1299779031227
camelsde_411400,52.34800337,12.4840479,"Neue Mühle, Wehr OP",Germany,332.8374877502626
camelsde_411410,52.29623228,12.44634182,"Wenzlow, Forellenanlage",Germany,107.3205104
camelsde_411440,52.2789874,13.15496937,"Gröben, Wehr OP",Germany,1665.3886620650796
camelsde_411720,52.81278668,12.62880486,Läsikower Brücke,Germany,351.5931322453239
camelsde_411730,52.89067913,12.45621474,"Wusterhausen, Pegel 12",Germany,750.8669024128229
camelsde_411750,53.30745102,12.36086298,Freyenstein,Germany,44.03452864
camelsde_411760,53.16280203,12.49066834,Wittstock UP,Germany,209.1120489103968
camelsde_411770,52.99491279,12.50323414,"Wulkow, Pegel 1, Wehr OP",Germany,534.6329638835324
camelsde_411790,52.82465039,12.42039502,"Hohenofen, Wehr OP",Germany,841.3000223580161
camelsde_411810,53.16137757,12.48069788,Wittstock,Germany,76.02321854268237
camelsde_411850,52.94376025,12.40309967,"Kyritz, B5 Brücke",Germany,349.04194978371726
camelsde_411920,52.94800808,12.05956414,Groß Leppin,Germany,121.12520224478249
camelsde_411940,52.95643723,11.9372841,Bad Wilsnack,Germany,287.9577584900309
camelsde_411970,53.08167838,11.86536785,"Perleberg, B5 Brücke",Germany,728.7656383119222
camelsde_412000,53.14969627,12.00588439,Wolfshagen,Germany,542.4878301343593
camelsde_412010,53.20187514,12.03008726,Lockstädt,Germany,279.7289983
camelsde_412020,53.11563255,11.90023391,Groß Linde,Germany,65.52803854
camelsde_412050,53.16705203,12.19486809,"Pritzwalk, Hainholz",Germany,74.19748784661006
camelsde_412060,53.15209086,12.20335316,Pritzwalk,Germany,44.5252484992968
camelsde_412070,53.16348433,12.12896646,Schönhagener Mühle,Germany,146.54472591914327
camelsde_412080,53.21149048,11.72990401,Dallmin,Germany,274.3117123753468
camelsde_412090,53.07858528,11.62524938,Gadow,Germany,463.92473980088295
camelsde_412150,51.67321181,14.7479076,Klein Bademeusel,Germany,2699.6628666302977
camelsde_412180,51.91144647,14.69521345,Schlagsdorf,Germany,3149.480924933826
camelsde_412190,51.96915397,14.70691864,Guben 2,Germany,4054.412953613753
camelsde_412200,51.57677971,14.69926102,Zschorno,Germany,82.27193674288972
camelsde_412210,51.66958664,14.60660661,Jocksdorf,Germany,27.438508829165905
camelsde_412220,51.76867558,14.59174651,Mulknitz,Germany,123.63707027544037
camelsde_412230,51.95152436,14.69351583,Guben-Sprucke,Germany,133.9343249201177
camelsde_412240,51.97219394,14.65120157,Granoer Hammer,Germany,105.95244208318483
camelsde_412260,52.77465716,13.62792199,"Biesenthal, Wehrmühle UP",Germany,167.1900139
camelsde_412270,52.72405096,14.14055482,"Wriezen, Hafen",Germany,1039.718807237672
camelsde_412310,52.25549464,13.19115325,Nuthe_OH_Nieplitz,Germany,856.2015576289512
camelsde_412320,52.21523688,13.20634488,Nuthe_OH_Großbeerener Graben,Germany,681.1632333
camelsde_710000,51.11076865,9.560030191,Adelshausen,Germany,115.80644195243218
camelsde_710010,50.75780135,9.285161282,Alsfeld,Germany,131.40933563352866
camelsde_710020,50.76245308,9.206541981,Angenrod,Germany,59.47152635925673
camelsde_710030,50.58260553,8.463828086,Aßlar,Germany,691.816198496207
camelsde_710040,51.03546435,8.624170168,Auhammer,Germany,488.2134303042058
camelsde_710050,50.86387905,9.719943795,Bad Hersfeld 1,Germany,2034.7920786538275
camelsde_710060,50.87424782,9.700071274,Bad Hersfeld 2,Germany,74.49995906681669
camelsde_710070,50.62301357,9.504991286,Bad Salzschlirf,Germany,134.72055391827826
camelsde_710080,50.28956367,9.365616396,Bad Soden,Germany,87.20528366073893
camelsde_710090,50.18224119,8.741056745,Bad Vilbel,Germany,1612.531273908899
camelsde_710100,50.84711325,8.927098525,Bartenhausen,Germany,271.695516490599
camelsde_710110,49.68360351,8.633822264,Bensheim,Germany,27.38467187382044
camelsde_710120,50.90598014,8.532631936,Biedenkopf,Germany,305.8427822410629
camelsde_710130,51.13820288,9.938530206,Bischhausen,Germany,149.36490734294236
camelsde_710150,51.35152574,9.037552173,Braunsen,Germany,117.34058016769666
camelsde_710160,50.88727235,8.44783577,Breidenbach,Germany,92.27623556611378
camelsde_710170,50.31224106,8.786821869,Bruchenbrücken,Germany,510.00436195702224
camelsde_710180,50.28757595,9.104189345,Büdingen,Germany,93.58613984542578
camelsde_710190,51.14999399,8.796228599,Dalwigksthal,Germany,228.42720924157945
camelsde_710200,50.74145338,8.280537419,Dillenburg 1,Germany,249.72679203068816
camelsde_710210,50.76135389,8.286043475,Dillenburg 2,Germany,81.33365650865396
camelsde_710220,50.4608821,9.625643014,Dorfborn,Germany,161.1406287576009
camelsde_710230,49.81386305,8.627978746,Eberstadt,Germany,91.96680661522969
camelsde_710240,51.38367343,9.145311158,Ehringen,Germany,137.6543845142355
camelsde_710250,50.45872681,9.121465554,Eichelsachsen,Germany,23.658479704255072
camelsde_710260,50.13674736,8.399583487,Eppstein,Germany,108.88318852446662
camelsde_710270,50.4550887,8.333749449,Essershausen,Germany,205.73595496204084
camelsde_710280,50.71922912,8.648338838,Etzelmühle,Germany,80.7454216178854
camelsde_710290,49.63881237,8.766926009,Fahrenbach,Germany,44.1905118621557
camelsde_710300,50.55712674,9.050596821,Freienseen,Germany,11.048483336689332
camelsde_710310,50.33127693,8.774658447,Friedberg,Germany,183.5577469299685
camelsde_710320,51.12539272,9.295007752,Fritzlar,Germany,1792.677794142966
camelsde_710330,50.1988263,9.188869845,Gelnhausen ,Germany,671.7664970996443
camelsde_710340,50.96686724,8.97331997,Gemünden,Germany,100.66534205182512
camelsde_710350,49.79409395,8.822432335,Groß-Bieberau 2,Germany,35.51317345094249
camelsde_710360,50.86691797,9.229945382,Gungelshausen,Germany,114.16885701987196
camelsde_710370,50.6560901,10.00496481,Günthers,Germany,183.32318421171004
camelsde_710380,50.75081273,8.212519743,Haiger,Germany,62.77574322351925
camelsde_710390,50.23540706,9.130285814,Hain-Gründau 1,Germany,56.66664835927239
camelsde_710400,49.84132921,9.05122842,Hainstadt,Germany,322.0160476470872
camelsde_710410,50.13208103,8.945805501,Hanau,Germany,940.3259182204956
camelsde_710420,49.97368169,8.984178075,Harreshausen,Germany,475.6422292352245
camelsde_710430,51.07254009,9.367337002,Hebel,Germany,217.03114028308565
camelsde_710440,51.63126238,9.465584886,Helmarshausen,Germany,1755.87601414783
camelsde_710450,51.25573687,9.685369633,Helsa,Germany,53.58045730258944
camelsde_710460,50.69717536,8.348586566,Herbornseelbach,Germany,132.484716517232
camelsde_710470,50.80761011,9.73369063,Hermannspiegel,Germany,419.0907130454827
camelsde_710490,50.44964825,9.813882617,Hettenhausen,Germany,54.32810751279542
camelsde_710500,51.49898231,9.418411387,Hofgeismar,Germany,48.39755303
camelsde_710510,51.11903819,9.973705153,Hoheneiche,Germany,223.5480435286241
camelsde_710520,51.54833486,9.411238342,Hümme,Germany,188.0226019211854
camelsde_710530,50.28303906,8.795510501,Ilbenstadt,Germany,1068.3717465666014
camelsde_710540,50.23681173,9.598874324,Jossa-neu,Germany,145.79659046819663
camelsde_710550,50.59795168,9.636739249,Kämmerzell,Germany,560.330340150756
camelsde_710560,50.21250167,9.273822919,Kassel,Germany,79.18283529641133
camelsde_710570,50.83503886,9.571015424,Kirchheim,Germany,71.88269191859123
camelsde_710580,50.3582027,8.592831453,Kransberg,Germany,85.57686871460186
camelsde_710590,50.65046848,8.717711473,Lollar,Germany,126.49168692642708
camelsde_710600,49.66873342,8.571179826,Lorsch,Germany,379.38894713652746
camelsde_710610,50.58764535,9.589761142,Lütterz,Germany,181.03785186032889
camelsde_710620,50.79871698,8.764480086,Marburg,Germany,1660.5428801377502
camelsde_710630,50.05119282,8.122370196,Martinsthal,Germany,24.22069266616348
camelsde_710640,50.5843784,9.764948712,Melzdorf,Germany,107.34696978179088
camelsde_710650,50.23401376,8.059170793,Michelbach,Germany,144.0762821533948
camelsde_710660,49.6766283,8.997295508,Michelstadt,Germany,131.976639352546
camelsde_710670,50.54586789,8.911703137,Münster,Germany,85.3294450903645
camelsde_710680,50.47488259,8.794967886,Muschenheim,Germany,175.2649822817628
camelsde_710690,49.95081636,8.45261523,Nauheim,Germany,137.7066525994122
camelsde_710700,51.17148112,9.990681453,Niddawitzhausen,Germany,428.1114440150684
camelsde_710710,50.36361668,8.147825737,Niederbrechen,Germany,304.4693552920908
camelsde_710720,50.31845913,8.855172898,Nieder-Florstadt,Germany,525.1361718964343
camelsde_710730,50.77179647,9.562305662,Niederjossa,Germany,117.13898229327316
camelsde_710740,50.89000865,8.74611378,Niederwetter,Germany,174.4366763807433
camelsde_710750,50.2221171,8.690508133,Ober-Erlenbach,Germany,70.51402817256796
camelsde_710760,50.21851258,8.653148731,Ober-Eschbach,Germany,45.442336866224665
camelsde_710770,51.44287246,9.306918997,Obermeiser,Germany,118.54926275068532
camelsde_710780,50.73485863,8.981665117,Ober-Ofleiden,Germany,316.6413811715427
camelsde_710790,50.05230512,7.848388132,Pfaffental,Germany,169.82902359896778
camelsde_710800,50.83431603,9.988348415,Philippsthal,Germany,419.1025833229354
camelsde_710810,50.47826229,9.091367311,Rainrod,Germany,35.896511872193535
camelsde_710820,50.3405305,8.377775497,Rod an der Weil,Germany,76.92238507584219
camelsde_710830,50.85446809,9.286660287,Röllshausen,Germany,250.28555388456667
camelsde_710840,50.46573887,9.703876412,Rothemann,Germany,69.00671987089179
camelsde_710850,50.51541894,8.958907285,Ruppertsburg,Germany,40.92932170206368
camelsde_710860,50.54017209,9.426941923,Schlechtenwegen,Germany,28.762960958381967
camelsde_710870,50.48957396,9.109144543,Schotten 1,Germany,27.974163751152208
camelsde_710880,50.47815868,9.107286638,Schotten 2,Germany,5.736631956011679
camelsde_710890,50.63648469,9.816273014,Silges,Germany,78.24300402075441
camelsde_710900,50.3199082,9.476354594,Steinau,Germany,115.92237845846424
camelsde_710910,50.40863317,9.139624684,Steinberg,Germany,24.5215910711543
camelsde_710920,50.4358641,9.024426525,Unter-Schmitten,Germany,127.2253657508167
camelsde_710930,51.07164077,9.328251057,Uttershausen,Germany,986.3714055158364
camelsde_710940,50.2773174,9.31066991,Weilers,Germany,111.7791907152295
camelsde_710950,50.22264704,8.874099093,Windecken,Germany,392.5172219068008
camelsde_810010,53.85565446,11.11748893,Börzow,Germany,437.71585145169774
camelsde_810020,53.83946517,11.13977797,Questin,Germany,241.0204082521469
camelsde_810030,53.80585189,11.20474637,Diedrichshagen,Germany,93.47195583825838
camelsde_810050,53.8462623,10.93651403,Schönberg,Germany,125.95833349473476
camelsde_810060,53.81886273,11.05650633,Törber,Germany,161.96680017369988
camelsde_810080,53.7013646,11.11449047,Gadebusch,Germany,20.19069841
camelsde_810090,53.70501904,11.11180364,Gadebusch,Germany,20.434659019414003
camelsde_810100,53.8395186,11.17735112,Wotenitz,Germany,78.06841689920624
camelsde_810110,53.95691942,11.22077339,Eulenkrug,Germany,69.41317623140965
camelsde_810120,53.86751012,11.4487323,Rothentor,Germany,65.77051334336967
camelsde_810130,53.83978618,11.45733125,Dorf Mecklenburg,Germany,35.721716860188785
camelsde_810150,53.68019599,11.39557148,Barner Stück,Germany,107.38027277220772
camelsde_810160,53.9632766,11.55191933,Farpen TS-Ablauf,Germany,70.75528473467561
camelsde_810170,54.05332557,11.62420828,Teßmannsdorf,Germany,211.3420491214998
camelsde_810180,54.06072229,11.62117734,Teßmannsdorf,Germany,213.62517511230072
camelsde_810190,54.04515449,11.71219757,Jörnstorf,Germany,101.1799459277278
camelsde_810210,54.04552135,11.71180186,Jörnstorf,Germany,101.28073585919492
camelsde_810220,54.02993164,11.67695498,Neubukow,Germany,59.11300391
camelsde_810230,54.10632709,11.94634123,Bad Doberan Ost,Germany,47.1586853756409
camelsde_810260,54.07814399,12.15436101,Rostock-Geinitzbrücke,Germany,3036.230980137099
camelsde_810280,53.83777469,11.97611683,Bützow gesamt,Germany,1425.3819420713514
camelsde_810290,53.72763765,11.79891534,Groß Görnow,Germany,801.1361166352142
camelsde_810300,53.74492194,11.83241592,Groß Görnow,Germany,804.5894635372038
camelsde_810310,53.72099898,11.7540866,Weitendorf,Germany,773.0800100785335
camelsde_810320,53.65868225,11.57048187,Langen Brütz,Germany,354.50753211827885
camelsde_810330,53.60935083,11.65478432,Rönkenhof,Germany,258.61665538380026
camelsde_810340,53.56146326,11.81609385,Zölkow,Germany,88.32437058451447
camelsde_810380,54.05587484,12.18730393,Kessin,Germany,87.05766827848895
camelsde_810390,54.05574095,12.1869615,Kessin,Germany,87.05766827848895
camelsde_810410,53.96067957,12.05218124,Bröbberow,Germany,304.87794128309935
camelsde_810420,53.94113785,12.10414258,Schwaan,Germany,316.16639803074213
camelsde_810440,53.83895265,12.0051312,Wolken,Germany,943.9380832609584
camelsde_810450,53.79953331,12.16942948,Güstrow,Germany,658.5695082538087
camelsde_810470,53.6907969,12.32217789,Ahrenshagen,Germany,188.8045937037759
camelsde_810490,53.61349704,12.33460512,Dobbin,Germany,50.35532532
camelsde_810550,53.79882299,12.26113662,Dehmen,Germany,119.3855315
camelsde_810570,53.77825756,12.24848051,Klueß,Germany,184.31211220351145
camelsde_810580,53.737218,11.83557421,Sternberger Burg,Germany,513.7259142668886
camelsde_810590,53.64510721,12.03489025,Alte Mühle,Germany,250.07502148599235
camelsde_810600,53.59234202,12.09163986,Goldberg,Germany,188.24180105481057
camelsde_810610,53.72453842,11.74567117,Sülten,Germany,308.6514093012321
camelsde_810650,54.2067322,12.32438818,Gelbensande,Germany,53.24442584
camelsde_810660,54.19844316,12.31592303,Willershagen,Germany,51.23075661
camelsde_810670,54.19790835,12.3157277,Willershagen,Germany,51.22064395
camelsde_810680,54.1272364,12.59161872,Schulenberg,Germany,48.60594918
camelsde_810690,54.12741038,12.59177699,Schulenberg,Germany,48.62615517
camelsde_810700,54.1276658,12.59196116,Schulenberg,Germany,48.62615517369474
camelsde_810740,54.04390621,12.45762764,Wolfsberger Mühle,Germany,38.65421935809314
camelsde_810770,53.88996148,12.33472074,Liessow unterh. Entnahme,Germany,50.68121694364054
camelsde_810790,54.29858644,12.54873144,Hessenburg,Germany,44.85397512857219
camelsde_810800,54.29410044,12.71912523,Löbnitz,Germany,36.47232922
camelsde_810820,54.29580478,12.73418445,Redebas,Germany,244.6806585421937
camelsde_810830,54.29577928,12.73426269,Redebas,Germany,244.6806585421937
camelsde_810840,54.2454554,12.8470643,Lendershagen,Germany,29.52678117
camelsde_810870,54.31423369,13.0571987,Stralsund SW,Germany,10.348850568636845
camelsde_810910,54.46471924,13.3056964,Kluis,Germany,56.35845523557896
camelsde_810920,54.46491579,13.30561113,Kluis,Germany,56.35845523557896
camelsde_810930,54.37995186,13.47944702,Dolgemost,Germany,16.39369205
camelsde_810940,54.5273198,13.55389907,Sagard,Germany,9.908009645
camelsde_810950,54.51913161,13.5300399,Sagard Vorwerk,Germany,12.71977937
camelsde_811040,54.0664928,13.64723811,Lodmannshagen,Germany,36.69031474563105
camelsde_811050,54.06650196,13.6472531,Lodmannshagen Kleinbahn,Germany,36.69031474563105
camelsde_811090,53.85834637,13.68496526,Anklam Straßenbrücke,Germany,5003.363517638632
camelsde_811100,53.91635025,13.02655172,Demmin - Meyenkrebsbrücke,Germany,4164.917560538567
camelsde_811110,53.82454862,12.79104907,Neukalen,Germany,327.003572005324
camelsde_811170,53.6989771,12.77334705,Gielow Nord,Germany,362.9661241360467
camelsde_811180,53.69569219,12.78236739,Gielow Süd,Germany,361.75621298558553
camelsde_811190,53.69573485,12.78224395,Gielow Süd,Germany,361.75621298558553
camelsde_811200,53.58902663,12.78221629,Groß Gievitz,Germany,79.11409529
camelsde_811210,53.58879115,12.78212285,Groß Gievitz,Germany,79.11409529306296
camelsde_811250,53.56861659,12.85958596,Deven,Germany,33.14785557663358
camelsde_811260,53.88393404,13.40241363,Padderow,Germany,102.21759715024722
camelsde_811270,53.88236194,13.40248879,Padderow,Germany,102.17201745258032
camelsde_811350,54.09289164,12.89941613,Kirch-Baggendorf,Germany,211.088064
camelsde_811360,54.09272837,12.89933262,Kirch-Baggendorf,Germany,211.088064
camelsde_811370,54.11105261,13.04127157,Grimmen,Germany,65.96082050378126
camelsde_811390,54.1332496,12.81777286,Drechow,Germany,116.44993242084128
camelsde_811420,54.037258,12.70773985,Tangrim,Germany,34.74081352832096
camelsde_811430,53.79229722,13.31183057,Klempenow,Germany,1379.5087865945509
camelsde_811440,53.79228781,13.31180059,Klempenow Straßenbrücke,Germany,1379.5087865945509
camelsde_811450,53.79252869,13.3110318,Klempenow,Germany,1379.5087865945509
camelsde_811470,53.55721971,13.25297804,Neubrandenburg/Vierrademühle,Germany,527.4109486011869
camelsde_811480,53.55721971,13.25297804,Neubrandenburg/Vierrademühle,Germany,527.4109486011869
camelsde_811510,53.55821977,13.23903127,Neubrandenburg,Germany,528.5736145474475
camelsde_811520,53.55825771,13.23916558,Neubrandenburg,Germany,528.5736145474475
camelsde_811530,53.55047528,13.24730825,Neubrandenburg,Germany,526.6560519534121
camelsde_811550,53.79893456,13.05124953,Gehmkow,Germany,124.2643028
camelsde_811560,53.79576084,13.04846618,Gehmkow,Germany,124.09201877463023
camelsde_811580,53.57174922,13.26856959,Neubrandenburg NO,Germany,76.85181936
camelsde_811590,53.57245158,13.26740814,Neubrandenburg NO,Germany,76.93852366985635
camelsde_811600,53.57683867,13.19745873,Zirzow,Germany,301.731313317874
camelsde_811610,53.57695387,13.1973481,Zirzow,Germany,301.731313317874
camelsde_811620,53.40370009,13.27905727,Warbende,Germany,117.9012455
camelsde_811630,53.40361988,13.27910564,Warbende,Germany,117.9012455
camelsde_811750,53.60251411,13.59137981,Brohm OP,Germany,101.35236202432957
camelsde_811760,53.62208366,13.61446717,Brohm UP,Germany,106.70139399881003
camelsde_811770,53.62200191,13.61439424,Brohm UP,Germany,106.70139399881003
camelsde_811800,53.66896646,13.54285927,Friedland,Germany,181.4867349
camelsde_811820,53.73507698,14.04858884,Ueckermünde Klappbrücke,Germany,2247.914322306989
camelsde_811840,53.51605945,13.99426069,Pasewalk KA,Germany,1266.602774
camelsde_811850,53.51379711,13.9914036,Pasewalk Bollwerk,Germany,1266.459894
camelsde_811880,53.4579591,14.20082819,Löcknitz Eisenbahnbrücke,Germany,318.25557159466206
camelsde_811900,53.49050121,14.27000261,Boock,Germany,22.73588201
camelsde_811930,53.66737457,14.22864079,Ludwigshof,Germany,51.88477821
camelsde_811950,53.30298518,13.44262861,Carwitz,Germany,32.61059422
camelsde_811960,53.30312095,13.44269871,Carwitz,Germany,32.61059422
camelsde_812010,53.30118577,11.7776637,Stresendorf,Germany,42.78017821
camelsde_812030,53.28996742,12.51720629,Wredenhagen,Germany,73.45441118379087
camelsde_812040,53.28988542,12.51758618,Wredenhagen,Germany,73.45441118379087
camelsde_812050,53.28984044,12.51715363,Wredenhagen,Germany,73.45441118379087
camelsde_812060,53.27295619,12.64754716,Buchholz,Germany,169.98199878936353
camelsde_812070,53.37453682,12.59474073,Röbel,Germany,26.02228111220508
camelsde_812080,53.41680094,12.57149592,Groß Kelle,Germany,38.97634734250663
camelsde_812100,53.45676516,12.26103631,Plau,Germany,1241.5919881245215
camelsde_812110,53.45676516,12.26103631,Plau OP,Germany,1241.5919881245215
camelsde_812170,53.48375723,11.6700514,Klinken,Germany,101.47494980357928
camelsde_812180,53.49826187,11.28327907,Radelübbe,Germany,140.41817769309137
camelsde_812190,53.48849423,11.26053275,Radelübbe,Germany,143.5952438902423
camelsde_812200,53.32023588,11.02169406,Garlitz,Germany,671.7015657211829
camelsde_812210,53.25357676,11.04909945,Laave,Germany,356.2516
camelsde_812250,53.48786257,11.02097728,Lehsen,Germany,85.95136244495087
camelsde_812280,53.39264594,10.7369966,Schwartow,Germany,171.65123848073773
camelsde_812290,53.40806222,10.65766167,Nostorf,Germany,35.7339633738682
camelsde_910020,52.43791641,7.495577695,Beesten,Germany,395.2592998725323
camelsde_910070,52.18306769,8.246703694,Auburg,Germany,16.946713867407922
camelsde_910080,52.18306769,8.246703694,Dratum,Germany,16.946713867407922
camelsde_910090,52.20307391,8.255288398,Bifurkation Hase,Germany,60.31455099474967
camelsde_910110,52.26138034,8.224140993,Wissingen,Germany,64.62092868847085
camelsde_910120,52.26129173,8.109606411,Lüstringen,Germany,224.1375258429704
camelsde_910130,52.26661002,8.099832016,Gretesch,Germany,25.652403313137384
camelsde_910140,52.31174979,8.06812427,Haste,Germany,52.65041939420207
camelsde_910150,52.30831355,7.999577223,Eversburg,Germany,361.85112558321777
camelsde_910160,52.20587537,8.034060871,Georgsmarienhütte,Germany,46.46570528764887
camelsde_910170,52.32067164,7.95295299,Wersen,Germany,224.15742160422147
camelsde_910180,52.40224865,7.980418766,Bramsche,Germany,732.7728008046746
camelsde_910190,52.5014338,8.052349038,Neuenkirchen,Germany,66.41828571
camelsde_910200,52.55848305,7.954096294,Bersenbrück,Germany,971.348918212589
camelsde_910210,52.70319607,7.936736918,Augustmühle,Germany,1132.76448102682
camelsde_910230,52.72096249,8.326140248,Telbrake,Germany,62.92501468607463
camelsde_910240,52.71068521,8.046051232,Addrup,Germany,230.0448184842366
camelsde_910250,52.71026021,8.005221884,Uptloh,Germany,546.8799132406454
camelsde_910260,52.7139874,7.978500978,Osteressen,Germany,26.52461243
camelsde_910270,52.71935176,7.838665493,Bunnen,Germany,1774.6238491925867
camelsde_910290,52.70311073,7.669846762,Dueenkamp,Germany,1932.683186220348
camelsde_910300,52.69125567,7.646689645,Hölze,Germany,1936.6438463550555
camelsde_910310,52.67937998,7.669384319,Aselage,Germany,285.15513835485103
camelsde_910320,52.68247467,7.602449729,Herzlake,Germany,2246.5846511611744
camelsde_910330,52.77255043,7.732932577,Augustenfeld,Germany,82.33924425535076
camelsde_910340,52.7256109,7.633193076,Holter Mühle,Germany,120.50195462813076
camelsde_910350,52.65386422,7.53286962,Andrup-Lage,Germany,144.7093655
camelsde_910360,52.67123287,7.48540767,Hasel?nne,Germany,2571.55392392514
camelsde_910370,52.63013345,7.494506939,Lotten,Germany,71.16172178
camelsde_910380,52.63959454,7.427169384,Haverbeck,Germany,60.3420646772188
camelsde_910400,52.69463201,7.347163706,Bokeloh,Germany,2975.6543571541947
camelsde_910430,52.74933211,7.365593625,Apeldorn,Germany,138.06538870922446
camelsde_910460,52.79780441,7.205346082,Dankern,Germany,35.96828910542018
camelsde_910500,52.95531757,7.619582696,Breddenberg,Germany,55.00991066303313
camelsde_910530,52.86873142,7.947103111,Stedingsmühlen,Germany,71.84863985683685
camelsde_910540,52.93585895,7.926884277,Thülsfeld,Germany,140.72129206431435
camelsde_910560,53.08870289,7.820993921,Kampe,Germany,411.7451111310036
camelsde_910570,53.21185763,8.069995696,Aschhausen,Germany,28.97551267104746
camelsde_910580,53.25593479,7.848621278,Ihorst,Germany,58.17893519
camelsde_910610,51.57283666,9.717250399,Adelebsen,Germany,40.07897548741843
camelsde_910620,51.64320943,9.640350606,Steimke A,Germany,74.78615538839873
camelsde_910630,51.64652467,9.65845667,Allershausen,Germany,53.00945002044001
camelsde_910640,51.6264214,9.60271169,Vernawahlshausen,Germany,274.22378916716
camelsde_910650,51.64977837,9.550284932,Bodenfelde,Germany,30.22611994943656
camelsde_910660,51.81873362,9.493463463,Holzminden,Germany,15.00167571638188
camelsde_910670,51.88882757,9.556107994,Negenborn,Germany,40.93529496101011
camelsde_910680,51.94418384,9.611910511,Oelkassen,Germany,64.97809444986775
camelsde_910690,51.97629381,9.26976667,Bad Pyrmont,Germany,471.24954700258206
camelsde_910700,52.00505794,9.337655328,Welsede,Germany,505.1246963430253
camelsde_910710,52.10194961,9.392969472,Afferde,Germany,177.41135718551004
camelsde_910720,52.15451331,9.095657771,Uchtdorf,Germany,98.50169807531566
camelsde_910730,52.20307668,8.255727172,Bifurkation Else,Germany,60.31455099474967
camelsde_910750,52.20572203,8.405328954,Wetter,Germany,127.7866673
camelsde_910770,52.16666549,8.490325388,Hoyel,Germany,75.3386639178454
camelsde_910780,52.28941715,9.085104975,Achum,Germany,82.62299592654446
camelsde_910790,52.348792,9.115895847,Volksdorf,Germany,30.5934172159514
camelsde_910800,52.55537605,8.712020041,Ströhen,Germany,638.0549086948154
camelsde_910810,52.60070676,8.902707003,Heide OP,Germany,1028.2021755535743
camelsde_910820,52.66137956,8.922674106,Sieden,Germany,160.88783675789017
camelsde_910830,52.58284595,9.061784422,Steyerberg,Germany,1456.2861430420114
camelsde_910840,52.59050263,9.20433521,Schessinghausen,Germany,313.5411946
camelsde_910850,52.45003988,10.94678465,Grafhorst 1,Germany,508.6818449391524
camelsde_910860,52.46073688,10.92696574,Grafhorst 2,Germany,512.412699433991
camelsde_910870,52.46073688,10.92696574,Grafhorst 3,Germany,512.412699433991
camelsde_910880,52.45971528,10.74146782,Warmenau Kl.A.,Germany,148.55484817123408
camelsde_910890,52.57197424,10.60594296,Neudorf-Platendorf,Germany,296.6564981
camelsde_910910,51.91009674,10.47553498,Oker,Germany,25.37501532
camelsde_910920,51.95556504,10.54236114,Wöltingerode,Germany,160.41765223695288
camelsde_910960,52.03182695,10.54600552,Schladen,Germany,361.2904025327222
camelsde_910990,52.12176412,10.56555909,Ohrum,Germany,765.3782112781445
camelsde_911000,52.15001587,10.59022029,Wendessen,Germany,112.12780573160305
camelsde_911010,52.22673515,10.90963706,Süpplingen,Germany,54.01156731257052
camelsde_911020,52.333364,10.80314984,Glentorf,Germany,291.86593585442824
camelsde_911030,52.30747735,10.60531737,Hondelage,Germany,393.4386727224452
camelsde_911040,52.21154942,10.63348787,Niedersickte,Germany,37.70226196414531
camelsde_911050,52.33640471,10.48837274,Harxbüttel,Germany,592.1877595733254
camelsde_911060,52.35168047,10.430471,Groß Schwülper,Germany,1852.52631493426
camelsde_911070,52.55978375,10.29390189,Langlingen,Germany,3037.48
camelsde_911100,52.66947238,10.306013,Luttern,Germany,143.79281639256126
camelsde_911110,52.65837875,10.2514413,Beedenbostel,Germany,145.36974098495247
camelsde_911120,52.62217563,10.24154705,Lachendorf,Germany,432.4900001871542
camelsde_911130,52.19051255,10.31706942,Broistedt,Germany,182.30081178104976
